ID,Vente,Adresse,TypeB,Surface,Prix,Nombre de Chambres,Date Vente
V372,Chemin de la Paix,Le Havre,Villa,78,454500,9,2023-01-18
V373,Avenue de la Paix,Le Havre,Villa,107,581750,4,2020-07-30
V374,Rue de la République,Le Havre,Villa,328,1727000,1,2021-01-23
V375,Rue Jean Jaurès,Le Havre,Villa,480,2550000,6,2020-10-25
V376,Boulevard de la Paix,Le Havre,Villa,192,1043000,7,2021-10-12
V377,Rue des Écoles,Le Havre,Villa,393,2088250,5,2023-02-02
V378,Quai de l'Opéra,Le Havre,Villa,446,2361500,4,2020-01-23
V379,Avenue des Fleurs,Le Havre,Villa,123,650750,1,2023-05-10
V380,Boulevard de la Paix,Le Havre,Villa,500,2650000,5,2022-07-13
V381,Quai des Écoles,Le Havre,Villa,150,812500,5,2023-11-16
V382,Rue des Écoles,Le Havre,Maison,273,1186600,8,2021-01-19
V383,Boulevard des Champs-Élysées,Le Havre,Maison,488,2099600,10,2020-04-08
V384,Rue Victor Hugo,Le Havre,Maison,254,1111800,9,2023-05-07
V385,Allée de la Paix,Le Havre,Maison,184,782800,2,2020-03-18
V386,Boulevard de la Liberté,Le Havre,Maison,483,2033600,1,2020-08-25
V387,Place Saint-Martin,Le Havre,Maison,431,1845200,7,2023-04-02
V388,Boulevard de l'Église,Le Havre,Maison,35,152000,1,2021-08-26
V389,Allée de la Forêt,Le Havre,Maison,186,826200,9,2022-09-17
V390,Quai des Fleurs,Le Havre,Maison,129,581800,8,2023-11-15
V391,Allée Jean Jaurès,Le Havre,Maison,287,1255400,10,2022-07-12
V392,Avenue de la Liberté,Le Havre,Appartement,66,266000,7,2022-01-08
V393,Place de Bellevue,Le Havre,Appartement,417,1504500,9,2023-11-05
V394,Place des Vignes,Le Havre,Appartement,179,671500,9,2021-04-13
V395,Place de la Liberté,Le Havre,Appartement,282,997000,2,2023-01-15
V396,Allée de Bellevue,Le Havre,Appartement,324,1149000,3,2020-06-15
V397,Quai de la République,Le Havre,Appartement,238,843000,2,2020-06-11
V398,Chemin Saint-Martin,Le Havre,Appartement,229,841500,8,2023-10-31
V399,Chemin de la Liberté,Le Havre,Appartement,36,176000,10,2021-06-16
V400,Boulevard de la Liberté,Le Havre,Appartement,453,1620500,7,2023-04-29
V401,Avenue de Bellevue,Le Havre,Appartement,60,250000,8,2021-06-15
V402,Rue de Bellevue,Saint-Étienne,Villa,114,633500,7,2021-04-21
V403,Place des Vignes,Saint-Étienne,Villa,89,487250,4,2022-07-12
V404,Quai de la Paix,Saint-Étienne,Villa,215,1138750,2,2022-03-21
V405,Place de la Liberté,Saint-Étienne,Villa,106,606500,10,2020-07-22
V406,Quai du Moulin,Saint-Étienne,Villa,25,176250,9,2022-09-23
V407,Allée des Vignes,Saint-Étienne,Villa,251,1342750,5,2023-07-20
V408,Boulevard des Lilas,Saint-Étienne,Villa,260,1380000,3,2020-09-15
V409,Rue du Moulin,Saint-Étienne,Villa,337,1809250,8,2023-02-14
V410,Allée de la Liberté,Saint-Étienne,Villa,483,2540750,1,2020-12-15
V411,Avenue de la Paix,Saint-Étienne,Villa,325,1736250,6,2023-06-19
V412,Chemin de la Liberté,Saint-Étienne,Maison,394,1689800,7,2020-01-28
V413,Boulevard de la République,Saint-Étienne,Maison,386,1671200,10,2022-03-24
V414,Quai de la Gare,Saint-Étienne,Maison,397,1707400,8,2023-11-21
V415,Place Saint-Martin,Saint-Étienne,Maison,312,1340400,6,2022-04-10
V416,Quai du Lac,Saint-Étienne,Maison,357,1524400,5,2020-02-13
V417,Place Saint-Martin,Saint-Étienne,Maison,343,1450600,2,2023-06-13
V418,Boulevard de la Forêt,Saint-Étienne,Maison,500,2110000,2,2020-11-04
V419,Allée des Fleurs,Saint-Étienne,Maison,275,1165000,2,2022-07-16
V420,Boulevard du Parc,Saint-Étienne,Maison,241,1022200,2,2021-06-10
V421,Avenue Jean Jaurès,Saint-Étienne,Maison,228,967600,2,2023-07-03
V422,Quai Saint-Martin,Saint-Étienne,Appartement,61,263500,10,2021-11-14
V423,Place de la Mairie,Saint-Étienne,Appartement,380,1355000,5,2020-01-21
V424,Chemin Jean Jaurès,Saint-Étienne,Appartement,178,668000,9,2023-05-27
V425,Rue des Champs-Élysées,Saint-Étienne,Appartement,460,1630000,4,2021-02-27
V426,Rue du Parc,Saint-Étienne,Appartement,310,1110000,5,2020-01-20
V427,Quai du Lac,Saint-Étienne,Appartement,280,985000,1,2020-06-06
V428,Chemin de la Forêt,Saint-Étienne,Appartement,87,329500,5,2021-01-16
V429,Boulevard Saint-Martin,Saint-Étienne,Appartement,258,948000,9,2020-04-18
V430,Boulevard Jean Jaurès,Saint-Étienne,Appartement,463,1655500,7,2023-05-15
V431,Chemin de l'Église,Saint-Étienne,Appartement,275,987500,5,2021-06-03
V432,Quai de l'Église,Toulon,Villa,268,1452000,9,2020-08-21
V433,Chemin de l'Opéra,Toulon,Villa,260,1410000,9,2020-12-02
V434,Allée de la Liberté,Toulon,Villa,126,676500,3,2023-01-09
V435,Chemin Saint-Martin,Toulon,Villa,208,1107000,3,2020-08-19
V436,Boulevard des Écoles,Toulon,Villa,58,354500,10,2021-01-14
V437,Rue de l'Église,Toulon,Villa,102,575500,8,2020-04-14
V438,Place de Bellevue,Toulon,Villa,413,2213250,9,2023-06-14
V439,Boulevard des Écoles,Toulon,Villa,30,177500,4,2023-04-24
V440,Rue de Bellevue,Toulon,Villa,352,1853000,1,2023-01-26
V441,Chemin Victor Hugo,Toulon,Villa,387,2056750,5,2023-10-21
V442,Chemin de la Liberté,Toulon,Maison,127,553400,4,2021-04-13
V443,Place Victor Hugo,Toulon,Maison,72,342400,8,2021-11-23
V444,Place de l'Opéra,Toulon,Maison,64,298800,6,2022-07-11
V445,Allée de l'Église,Toulon,Maison,462,1990400,10,2022-09-21
V446,Allée du Moulin,Toulon,Maison,371,1588200,6,2021-07-17
V447,Place des Vignes,Toulon,Maison,455,1916000,1,2023-09-23
V448,Rue de la Forêt,Toulon,Maison,392,1661400,3,2022-06-22
V449,Allée de la Forêt,Toulon,Maison,448,1911600,6,2023-08-25
V450,Boulevard de l'Église,Toulon,Maison,60,262000,2,2020-01-31
V451,Boulevard de la Paix,Toulon,Maison,479,2021800,2,2022-11-28
V452,Avenue des Écoles,Toulon,Appartement,297,1069500,6,2023-11-19
V453,Allée de la Paix,Toulon,Appartement,317,1159500,10,2021-07-13
V454,Rue de Bellevue,Toulon,Appartement,480,1705000,5,2022-03-12
V455,Avenue des Écoles,Toulon,Appartement,431,1538500,6,2020-08-14
V456,Quai Saint-Martin,Toulon,Appartement,281,1013500,6,2022-02-17
V457,Boulevard des Écoles,Toulon,Appartement,294,1049000,4,2020-04-04
V458,Quai de la Gare,Toulon,Appartement,266,936000,1,2020-04-11
V459,Place du Parc,Toulon,Appartement,27,99500,1,2021-11-18
V460,Rue Saint-Martin,Toulon,Appartement,388,1393000,7,2021-06-16
V461,Quai des Fleurs,Toulon,Appartement,416,1506000,10,2020-12-20
V462,Quai des Écoles,Grenoble,Villa,358,1924500,9,2021-02-11
V463,Avenue de la Forêt,Grenoble,Villa,368,1977000,9,2023-08-12
V464,Chemin de la Liberté,Grenoble,Villa,39,229750,5,2020-10-13
V465,Chemin des Fleurs,Grenoble,Villa,349,1847250,3,2023-11-10
V466,Boulevard de la Liberté,Grenoble,Villa,235,1273750,8,2023-08-15
V467,Rue des Champs-Élysées,Grenoble,Villa,268,1442000,7,2022-05-17
V468,Chemin de la Forêt,Grenoble,Villa,84,466000,5,2021-12-10
V469,Chemin Saint-Martin,Grenoble,Villa,213,1138250,4,2020-09-05
V470,Rue de la Liberté,Grenoble,Villa,186,991500,3,2021-10-03
V471,Allée des Fleurs,Grenoble,Villa,411,2192750,7,2020-11-06
V472,Allée des Vignes,Grenoble,Maison,62,305400,9,2023-11-05
V473,Chemin du Parc,Grenoble,Maison,269,1154800,5,2020-09-26
V474,Quai de l'Église,Grenoble,Maison,36,196200,9,2022-03-20
V475,Quai de la Liberté,Grenoble,Maison,409,1747800,6,2021-10-16
V476,Chemin de la Gare,Grenoble,Maison,78,377600,10,2021-06-05
V477,Boulevard des Écoles,Grenoble,Maison,216,932200,5,2021-01-29
V478,Allée des Vignes,Grenoble,Maison,425,1805000,4,2020-02-24
V479,Place des Écoles,Grenoble,Maison,183,818600,10,2020-05-14
V480,Rue de la République,Grenoble,Maison,169,744800,7,2022-10-26
V481,Chemin Saint-Martin,Grenoble,Maison,172,757400,7,2021-04-04
V482,Quai du Lac,Grenoble,Appartement,377,1354500,7,2020-08-08
V483,Rue Victor Hugo,Grenoble,Appartement,366,1326000,9,2020-02-12
V484,Rue des Vignes,Grenoble,Appartement,244,879000,5,2023-08-02
V485,Place de l'Opéra,Grenoble,Appartement,151,538500,2,2020-07-10
V486,Rue Jean Jaurès,Grenoble,Appartement,69,286500,9,2022-12-21
V487,Place du Parc,Grenoble,Appartement,161,593500,6,2023-01-17
V488,Quai de la Liberté,Grenoble,Appartement,174,624000,3,2023-07-19
V489,Avenue Victor Hugo,Grenoble,Appartement,31,113500,1,2021-07-17
V490,Place Saint-Martin,Grenoble,Appartement,419,1481500,3,2023-02-05
V491,Allée de l'Église,Grenoble,Appartement,341,1213500,4,2022-11-03
V492,Place du Moulin,Angers,Villa,374,2013500,10,2023-07-28
V493,Allée des Champs-Élysées,Angers,Villa,228,1227000,6,2020-04-13
V494,Rue de la Gare,Angers,Villa,256,1394000,10,2020-07-05
V495,Chemin des Fleurs,Angers,Villa,123,655750,2,2021-08-17
V496,Allée de l'Opéra,Angers,Villa,336,1809000,9,2023-12-07
V497,Chemin des Lilas,Angers,Villa,288,1562000,10,2022-05-07
V498,Boulevard des Lilas,Angers,Villa,235,1273750,8,2020-10-10
V499,Allée de la Gare,Angers,Villa,263,1410750,6,2021-01-29
V500,Place Jean Jaurès,Angers,Villa,304,1631000,7,2022-09-05
V501,Rue du Moulin,Angers,Villa,82,455500,5,2020-11-21
V502,Allée Saint-Martin,Angers,Maison,135,617000,10,2020-01-09
V503,Avenue des Fleurs,Angers,Maison,97,437400,6,2021-02-15
V504,Chemin Saint-Martin,Angers,Maison,122,552400,8,2023-09-01
V505,Quai des Écoles,Angers,Maison,164,693800,1,2021-11-13
V506,Place de l'Opéra,Angers,Maison,217,936400,5,2023-02-04
V507,Chemin du Moulin,Angers,Maison,415,1788000,9,2022-06-06
V508,Avenue des Lilas,Angers,Maison,302,1273400,1,2020-03-02
V509,Chemin de la Gare,Angers,Maison,99,430800,3,2023-11-18
V510,Chemin de la Gare,Angers,Maison,129,581800,8,2022-05-06
V511,Place du Lac,Angers,Maison,450,1905000,3,2022-07-03
V512,Boulevard Saint-Martin,Angers,Appartement,328,1193000,9,2021-04-21
V513,Allée des Écoles,Angers,Appartement,274,969000,2,2021-01-16
V514,Allée de la Forêt,Angers,Appartement,388,1378000,4,2021-09-24
V515,Chemin du Lac,Angers,Appartement,268,978000,8,2020-02-23
V516,Allée Saint-Martin,Angers,Appartement,426,1501000,2,2020-09-01
V517,Quai de la Mairie,Angers,Appartement,378,1328000,1,2023-04-22
V518,Quai des Fleurs,Angers,Appartement,454,1594000,1,2021-12-13
V519,Avenue Victor Hugo,Angers,Appartement,427,1534500,8,2020-01-04
V520,Avenue de la Gare,Angers,Appartement,168,628000,8,2023-04-11
V521,Avenue de l'Opéra,Angers,Appartement,348,1248000,6,2020-12-24
V522,Place de la Mairie,Dijon,Villa,186,986500,2,2021-10-07
V523,Chemin de l'Opéra,Dijon,Villa,273,1438250,1,2021-01-26
V524,Rue Saint-Martin,Dijon,Villa,484,2561000,4,2022-11-22
V525,Boulevard Saint-Martin,Dijon,Villa,317,1669250,1,2021-12-04
V526,Place de la République,Dijon,Villa,64,371000,7,2022-01-03
V527,Allée Victor Hugo,Dijon,Villa,85,491250,9,2022-08-31
V528,Avenue de la Paix,Dijon,Villa,372,1998000,9,2020-03-21
V529,Allée du Parc,Dijon,Villa,154,858500,10,2020-02-23
V530,Avenue des Champs-Élysées,Dijon,Villa,234,1243500,3,2022-12-16
V531,Place de la Paix,Dijon,Villa,70,377500,2,2020-12-06
V532,Rue du Parc,Dijon,Maison,166,747200,10,2020-10-16
V533,Boulevard du Parc,Dijon,Maison,76,324200,1,2022-01-11
V534,Chemin de l'Église,Dijon,Maison,124,535800,3,2022-02-26
V535,Chemin du Moulin,Dijon,Maison,306,1315200,6,2023-06-02
V536,Chemin des Champs-Élysées,Dijon,Maison,401,1689200,1,2022-04-06
V537,Rue des Champs-Élysées,Dijon,Maison,402,1698400,2,2020-04-07
V538,Allée de la République,Dijon,Maison,51,254200,8,2021-05-29
V539,Rue de la Mairie,Dijon,Maison,457,1959400,8,2022-10-08
V540,Allée de la Forêt,Dijon,Maison,80,366000,6,2020-05-02
V541,Quai Victor Hugo,Dijon,Maison,401,1694200,2,2020-12-21
V542,Chemin de la République,Dijon,Appartement,470,1675000,6,2020-02-22
V543,Chemin de la Mairie,Dijon,Appartement,116,411000,1,2022-04-24
V544,Place Jean Jaurès,Dijon,Appartement,192,712000,8,2022-04-21
V545,Avenue des Écoles,Dijon,Appartement,90,365000,10,2020-06-06
V546,Quai de l'Opéra,Dijon,Appartement,400,1425000,5,2023-11-09
V547,Quai de la Forêt,Dijon,Appartement,135,497500,5,2020-04-08
V548,Chemin du Moulin,Dijon,Appartement,26,131000,8,2020-02-18
V549,Avenue des Fleurs,Dijon,Appartement,209,741500,2,2023-03-18
V550,Quai des Vignes,Dijon,Appartement,133,475500,2,2022-02-09
V551,Rue du Lac,Dijon,Appartement,291,1033500,3,2022-04-20
V552,Chemin de l'Opéra,Brest,Villa,169,902250,3,2021-10-13
V553,Rue de la Liberté,Brest,Villa,172,943000,8,2021-01-12
V554,Quai de l'Église,Brest,Villa,221,1190250,6,2023-09-13
V555,Place Saint-Martin,Brest,Villa,232,1253000,7,2023-10-13
V556,Quai des Vignes,Brest,Villa,82,435500,1,2021-03-15
V557,Boulevard des Vignes,Brest,Villa,287,1551750,9,2020-10-03
V558,Allée de la Forêt,Brest,Villa,180,960000,3,2021-09-28
V559,Chemin de la Paix,Brest,Villa,359,1889750,1,2021-04-06
V560,Rue de la Gare,Brest,Villa,418,2209500,3,2021-12-02
V561,Place des Vignes,Brest,Villa,48,282000,6,2022-10-17
V562,Quai de la Paix,Brest,Maison,28,142600,5,2022-07-02
V563,Allée de la Liberté,Brest,Maison,321,1388200,8,2023-07-02
V564,Boulevard de l'Église,Brest,Maison,383,1638600,6,2021-01-02
V565,Rue de l'Église,Brest,Maison,104,456800,4,2022-10-26
V566,Allée des Fleurs,Brest,Maison,263,1109600,1,2022-12-07
V567,Allée de l'Église,Brest,Maison,497,2132400,9,2023-07-04
V568,Place des Écoles,Brest,Maison,475,2015000,4,2023-04-29
V569,Rue de la Paix,Brest,Maison,27,128400,3,2023-08-18
V570,Allée des Champs-Élysées,Brest,Maison,423,1826600,10,2020-09-11
V571,Chemin Victor Hugo,Brest,Maison,362,1570400,10,2020-07-27
V572,Quai des Vignes,Brest,Appartement,289,1041500,6,2023-09-05
V573,Quai Victor Hugo,Brest,Appartement,369,1296500,1,2023-04-23
V574,Quai de la Mairie,Brest,Appartement,309,1101500,4,2020-09-27
V575,Avenue des Fleurs,Brest,Appartement,88,353000,9,2022-04-24
V576,Rue de l'Église,Brest,Appartement,252,912000,6,2023-01-22
V577,Allée Jean Jaurès,Brest,Appartement,434,1569000,10,2020-06-02
V578,Boulevard des Fleurs,Brest,Appartement,466,1636000,1,2023-11-08
V579,Rue du Moulin,Brest,Appartement,447,1614500,10,2021-02-26
V580,Rue des Lilas,Brest,Appartement,292,1037000,3,2023-09-03
V581,Allée du Parc,Brest,Appartement,41,153500,2,2023-02-18
V582,Boulevard de la Liberté,Le Mans,Villa,63,375750,9,2023-12-10
V583,Place Saint-Martin,Le Mans,Villa,90,487500,3,2020-01-27
V584,Boulevard de la Forêt,Le Mans,Villa,247,1331750,7,2022-09-16
V585,Quai des Fleurs,Le Mans,Villa,349,1852250,4,2022-02-11
V586,Rue Victor Hugo,Le Mans,Villa,131,707750,4,2023-10-25
V587,Quai des Vignes,Le Mans,Villa,427,2256750,3,2022-06-21
V588,Boulevard Jean Jaurès,Le Mans,Villa,378,1999500,3,2022-01-30
V589,Allée des Fleurs,Le Mans,Villa,385,2041250,4,2021-12-24
V590,Place des Fleurs,Le Mans,Villa,88,497000,7,2022-05-05
V591,Allée de la Liberté,Le Mans,Villa,291,1567750,8,2021-02-12
V592,Allée du Lac,Le Mans,Maison,195,854000,7,2021-04-09
V593,Avenue de la République,Le Mans,Maison,442,1866400,2,2022-11-09
V594,Rue de Bellevue,Le Mans,Maison,159,717800,10,2023-06-19
V595,Allée des Vignes,Le Mans,Maison,28,167600,10,2022-06-27
V596,Chemin de la Mairie,Le Mans,Maison,454,1916800,2,2023-02-02
V597,Chemin des Champs-Élysées,Le Mans,Maison,63,304600,8,2020-09-23
V598,Rue de la Liberté,Le Mans,Maison,320,1379000,7,2023-05-28
V599,Allée de la Liberté,Le Mans,Maison,45,234000,9,2020-05-19
V600,Chemin du Moulin,Le Mans,Maison,247,1052400,3,2023-01-11
V601,Rue de la Liberté,Le Mans,Maison,401,1699200,3,2023-01-14
V602,Avenue des Champs-Élysées,Le Mans,Appartement,206,741000,4,2020-05-27
V603,Allée de la Liberté,Le Mans,Appartement,436,1541000,3,2021-07-14
V604,Place du Lac,Le Mans,Appartement,422,1517000,8,2022-06-19
V605,Quai du Parc,Le Mans,Appartement,53,220500,7,2023-07-11
V606,Place Victor Hugo,Le Mans,Appartement,500,1755000,1,2023-09-13
V607,Quai de la Liberté,Le Mans,Appartement,478,1713000,8,2022-05-03
V608,Avenue de l'Église,Le Mans,Appartement,380,1365000,7,2020-09-23
V609,Avenue de la Forêt,Le Mans,Appartement,109,401500,4,2023-12-16
V610,Allée du Parc,Le Mans,Appartement,65,242500,3,2021-05-23
V611,Allée de la Forêt,Le Mans,Appartement,327,1174500,6,2021-09-09
V612,Rue de la Paix,Nîmes,Villa,308,1667000,10,2021-08-03
V613,Quai du Moulin,Nîmes,Villa,79,459750,9,2022-02-01
V614,Rue des Écoles,Nîmes,Villa,169,917250,6,2022-04-25
V615,Rue des Fleurs,Nîmes,Villa,290,1532500,2,2022-05-27
V616,Quai Saint-Martin,Nîmes,Villa,363,1935750,6,2021-11-11
V617,Allée de l'Église,Nîmes,Villa,436,2334000,9,2022-10-29
V618,Chemin Jean Jaurès,Nîmes,Villa,149,807250,5,2022-01-14
V619,Chemin des Champs-Élysées,Nîmes,Villa,266,1416500,4,2020-06-20
V620,Chemin Saint-Martin,Nîmes,Villa,294,1568500,5,2023-12-04
V621,Boulevard de la Liberté,Nîmes,Villa,351,1872750,6,2022-01-13
V622,Quai de la Mairie,Nîmes,Maison,130,561000,3,2020-10-05
V623,Rue des Écoles,Nîmes,Maison,107,464400,3,2021-02-01
V624,Allée des Champs-Élysées,Nîmes,Maison,325,1405000,8,2023-05-30
V625,Allée de l'Église,Nîmes,Maison,237,1025400,6,2022-09-18
V626,Rue de l'Opéra,Nîmes,Maison,184,812800,8,2022-09-29
V627,Place de la République,Nîmes,Maison,182,794400,6,2020-08-24
V628,Allée des Lilas,Nîmes,Maison,391,1647200,1,2021-08-11
V629,Rue de Bellevue,Nîmes,Maison,249,1050800,1,2020-07-28
V630,Chemin de la Liberté,Nîmes,Maison,197,847400,4,2022-02-17
V631,Avenue de l'Église,Nîmes,Maison,376,1599200,4,2022-10-17
V632,Boulevard de la Mairie,Nîmes,Appartement,139,511500,5,2022-12-09
V633,Place des Écoles,Nîmes,Appartement,194,699000,4,2022-03-24
V634,Avenue de la Gare,Nîmes,Appartement,244,899000,9,2023-07-17
V635,Place de la Mairie,Nîmes,Appartement,189,696500,7,2022-06-19
V636,Avenue de la Liberté,Nîmes,Appartement,490,1740000,5,2022-11-12
V637,Chemin des Fleurs,Nîmes,Appartement,336,1181000,1,2023-05-03
V638,Chemin de la Paix,Nîmes,Appartement,227,829500,7,2021-11-14
V639,Chemin des Champs-Élysées,Nîmes,Appartement,315,1127500,5,2020-09-16
V640,Rue de la Mairie,Nîmes,Appartement,64,234000,2,2020-09-06
V641,Place de l'Opéra,Nîmes,Appartement,381,1383500,10,2023-02-25
V642,Avenue de la République,Aix-en-Provence,Villa,400,2120000,4,2021-08-19
V643,Boulevard de la Forêt,Aix-en-Provence,Villa,253,1338250,2,2020-04-08
V644,Quai de Bellevue,Aix-en-Provence,Villa,432,2273000,1,2022-05-27
V645,Boulevard de la République,Aix-en-Provence,Villa,346,1836500,4,2020-03-14
V646,Rue des Lilas,Aix-en-Provence,Villa,301,1585250,1,2020-01-15
V647,Chemin du Parc,Aix-en-Provence,Villa,469,2482250,4,2023-11-28
V648,Avenue du Parc,Aix-en-Provence,Villa,304,1631000,7,2023-07-03
V649,Rue des Écoles,Aix-en-Provence,Villa,201,1075250,4,2022-12-29
V650,Place Victor Hugo,Aix-en-Provence,Villa,181,1000250,10,2020-12-30
V651,Quai des Lilas,Aix-en-Provence,Villa,118,639500,4,2020-11-04
V652,Place du Parc,Aix-en-Provence,Maison,337,1420400,1,2023-09-21
V653,Place du Lac,Aix-en-Provence,Maison,395,1669000,2,2022-07-17
V654,Rue des Fleurs,Aix-en-Provence,Maison,393,1675600,5,2022-03-12
V655,Chemin de la Forêt,Aix-en-Provence,Maison,218,920600,1,2020-11-18
V656,Place des Lilas,Aix-en-Provence,Maison,52,268400,10,2020-09-26
V657,Avenue du Lac,Aix-en-Provence,Maison,247,1077400,8,2021-05-15
V658,Rue des Champs-Élysées,Aix-en-Provence,Maison,446,1908200,7,2021-05-18
V659,Rue des Fleurs,Aix-en-Provence,Maison,221,963200,7,2020-10-05
V660,Rue de l'Opéra,Aix-en-Provence,Maison,54,256800,6,2021-01-29
V661,Quai de l'Opéra,Aix-en-Provence,Maison,339,1448800,5,2023-07-20
V662,Quai de l'Église,Aix-en-Provence,Appartement,357,1264500,3,2023-12-22
V663,Allée de la Paix,Aix-en-Provence,Appartement,192,692000,4,2022-01-31
V664,Rue de la Paix,Aix-en-Provence,Appartement,329,1171500,4,2023-05-03
V665,Rue des Écoles,Aix-en-Provence,Appartement,232,822000,2,2023-03-01
V666,Place de la Forêt,Aix-en-Provence,Appartement,392,1387000,3,2023-11-08
V667,Rue du Lac,Aix-en-Provence,Appartement,352,1247000,3,2021-11-21
V668,Boulevard Victor Hugo,Aix-en-Provence,Appartement,243,865500,3,2023-01-29
V669,Chemin du Lac,Aix-en-Provence,Appartement,338,1188000,1,2022-01-02
V670,Rue Jean Jaurès,Aix-en-Provence,Appartement,140,505000,3,2023-09-24
V671,Chemin de l'Église,Aix-en-Provence,Appartement,311,1138500,10,2022-07-18
V672,Rue Saint-Martin,Clermont-Ferrand,Villa,363,1945750,8,2020-02-06
V673,Allée de l'Opéra,Clermont-Ferrand,Villa,216,1144000,2,2023-02-06
V674,Avenue de la Paix,Clermont-Ferrand,Villa,56,344000,10,2022-05-01
V675,Quai des Vignes,Clermont-Ferrand,Villa,303,1615750,5,2020-05-31
V676,Allée de la République,Clermont-Ferrand,Villa,236,1254000,3,2023-07-02
V677,Chemin du Parc,Clermont-Ferrand,Villa,395,2113750,8,2023-08-28
V678,Avenue des Champs-Élysées,Clermont-Ferrand,Villa,368,1937000,1,2023-10-27
V679,Avenue de la Mairie,Clermont-Ferrand,Villa,158,859500,6,2020-02-20
V680,Allée de la République,Clermont-Ferrand,Villa,299,1604750,7,2021-05-22
V681,Rue des Écoles,Clermont-Ferrand,Villa,52,293000,4,2020-02-16
V682,Rue Saint-Martin,Clermont-Ferrand,Maison,389,1653800,4,2023-03-05
V683,Rue Victor Hugo,Clermont-Ferrand,Maison,122,542400,6,2023-04-24
V684,Quai de Bellevue,Clermont-Ferrand,Maison,371,1598200,8,2021-09-10
V685,Chemin du Parc,Clermont-Ferrand,Maison,240,1038000,6,2022-09-06
V686,Quai de l'Opéra,Clermont-Ferrand,Maison,293,1245600,3,2022-11-06
V687,Allée du Lac,Clermont-Ferrand,Maison,74,320800,2,2022-12-30
V688,Rue de l'Opéra,Clermont-Ferrand,Maison,462,1990400,10,2023-05-29
V689,Boulevard de la Gare,Clermont-Ferrand,Maison,188,804600,3,2020-10-21
V690,Boulevard des Écoles,Clermont-Ferrand,Maison,297,1282400,7,2022-12-06
